customer_key,customer_name,segment,loyalty_tier,signup_date,geography_key
1999,Susan Martinez,Consumer,Silver,2024-11-08,33
2000,Michael Perez,Consumer,Silver,2025-09-16,20
2001,Christopher Garcia,Small Business,Gold,2025-02-09,13
2002,Sofia Perez,Enterprise,Platinum,2024-11-29,11
2003,Liam Sanchez,Consumer,None,2024-10-02,27
2004,Karen Lopez,Consumer,None,2024-11-09,10
2005,Christopher Anderson,Consumer,Gold,2025-03-11,20
2006,James Harris,Enterprise,None,2024-02-26,26
2007,David Anderson,Small Business,None,2024-01-20,18
2008,Thomas Martinez,Consumer,Gold,2024-01-25,24
2009,Christopher Moore,Consumer,None,2024-08-08,13
2010,Sarah Brown,Consumer,Silver,2024-09-05,5
2011,Amara Thomas,Consumer,Platinum,2025-11-06,3
2012,Wei Davis,Consumer,None,2025-09-13,18
2013,Patricia Lee,Consumer,None,2024-10-09,22
2014,Charles Brown,Small Business,None,2024-05-17,31
2015,Anthony Clark,Consumer,Silver,2024-06-03,10
2016,Diego Williams,Consumer,Silver,2024-09-08,29
2017,Thomas Moore,Small Business,None,2024-10-25,34
2018,John Ramirez,Enterprise,None,2025-01-04,21
2019,Susan Garcia,Consumer,None,2025-04-24,21
2020,Richard Perez,Consumer,Platinum,2024-09-18,17
2021,David Brown,Consumer,Silver,2025-03-13,27
2022,Patricia Clark,Enterprise,Silver,2024-03-02,34
2023,Mary Jackson,Enterprise,Gold,2024-02-02,28
2024,Christopher Sanchez,Consumer,Silver,2024-10-16,32
2025,John Jackson,Small Business,Silver,2025-07-25,6
2026,Fatima Ramirez,Enterprise,Silver,2025-08-10,6
2027,Richard Harris,Consumer,None,2025-12-01,5
2028,Mark Lewis,Consumer,None,2025-10-28,10
2029,Yuki Hernandez,Small Business,Silver,2025-06-24,30
2030,Margaret Lewis,Consumer,None,2025-02-15,2
2031,Matthew Smith,Consumer,None,2024-08-18,1
2032,Joseph Jackson,Consumer,Silver,2025-06-29,21
2033,Yuki Robinson,Consumer,Gold,2025-08-13,23
2034,Susan Martinez,Consumer,Silver,2024-04-13,12
2035,Robert Harris,Consumer,None,2025-07-07,9
2036,Christopher Robinson,Consumer,None,2025-11-04,15
2037,Margaret Rodriguez,Small Business,None,2024-08-10,15
2038,Mark Brown,Consumer,Silver,2024-01-27,25
2039,Susan Gonzalez,Consumer,None,2025-04-02,4
2040,Matthew Jackson,Enterprise,Silver,2024-04-05,8
2041,Amara White,Consumer,None,2024-05-04,34
2042,Wei White,Consumer,None,2024-11-20,23
2043,Jennifer Sanchez,Consumer,Silver,2025-01-03,33
2044,Sandra Smith,Small Business,None,2025-01-24,1
2045,Michael Lopez,Small Business,None,2024-11-13,24
2046,Karen Davis,Consumer,None,2025-10-28,6
2047,Priya Smith,Small Business,None,2025-10-24,18
2048,Jessica Garcia,Consumer,None,2024-05-11,1
2049,Priya Harris,Consumer,None,2024-03-03,3
2050,Charles Lopez,Consumer,None,2024-06-10,27
2051,Carlos Jones,Small Business,None,2025-01-08,12
2052,William Smith,Consumer,Silver,2024-07-27,32
2053,Thomas Martin,Small Business,None,2024-01-30,21
2054,Priya Johnson,Consumer,None,2025-02-21,10
2055,Liam White,Consumer,None,2024-06-22,34
2056,Joseph Williams,Consumer,Silver,2024-03-08,27
2057,Anthony Ramirez,Small Business,Gold,2024-05-17,29
2058,James Martinez,Small Business,None,2025-04-25,31
2059,Christopher Perez,Small Business,None,2025-09-20,24
2060,Wei White,Consumer,None,2024-05-08,13
2061,Elizabeth Davis,Small Business,None,2024-04-07,6
2062,Sofia Brown,Consumer,Silver,2024-08-19,16
2063,Karen Hernandez,Consumer,Silver,2025-11-15,30
2064,Sarah Harris,Consumer,Silver,2024-12-01,9
2065,Amara White,Consumer,Gold,2025-01-29,3
2066,Barbara Smith,Consumer,Gold,2025-10-11,10
2067,William Gonzalez,Consumer,Silver,2024-01-12,21
2068,Daniel Miller,Enterprise,Silver,2025-04-07,26
2069,Thomas Moore,Small Business,Silver,2024-04-30,29
2070,Fatima Robinson,Enterprise,None,2024-12-11,22
2071,Nancy Sanchez,Consumer,None,2025-07-16,32
2072,Nancy Harris,Consumer,None,2024-09-26,34
2073,Mary Moore,Consumer,Silver,2024-04-06,9
2074,Linda Brown,Small Business,None,2024-05-09,19
2075,Margaret Moore,Consumer,Gold,2025-05-31,6
2076,Fatima Miller,Consumer,None,2025-11-27,10
2077,Daniel Taylor,Small Business,Silver,2025-07-30,10
2078,Aisha Lopez,Consumer,None,2025-06-27,15
2079,William Lee,Consumer,Platinum,2024-06-04,15
2080,Margaret Ramirez,Consumer,Platinum,2024-10-12,13
2081,Betty Martinez,Enterprise,Gold,2025-06-18,25
2082,Sandra Hernandez,Consumer,None,2024-11-03,9
2083,Diego Perez,Enterprise,Silver,2024-08-01,20
2084,John Johnson,Consumer,Gold,2024-05-23,27
2085,Jessica Gonzalez,Consumer,Silver,2025-10-23,11
2086,Jessica Clark,Consumer,Platinum,2024-03-13,23
2087,David Lewis,Small Business,Silver,2024-05-06,26
2088,Elizabeth Miller,Small Business,Gold,2024-05-25,29
2089,James Lee,Consumer,None,2025-06-17,8
2090,Liam Thomas,Consumer,Gold,2025-11-07,15
2091,Aisha White,Consumer,Platinum,2024-06-06,30
2092,Nancy Lewis,Consumer,Gold,2024-02-11,18
2093,Linda Lee,Consumer,Gold,2025-03-12,30
2094,Wei Harris,Consumer,None,2024-08-18,19
2095,Liam Martin,Small Business,Silver,2024-09-04,24
2096,Margaret Wilson,Consumer,Gold,2025-10-15,4
2097,Sarah Lewis,Consumer,None,2025-10-17,17
2098,Thomas Lopez,Consumer,Gold,2024-01-14,6
2099,Jessica Jackson,Consumer,Silver,2024-08-14,32
2100,Michael Harris,Consumer,Silver,2025-07-28,32
2101,Liam Taylor,Consumer,Silver,2024-02-13,25
2102,Michael Jackson,Enterprise,None,2024-04-30,7
2103,Amara Perez,Small Business,None,2025-02-07,27
2104,Mark Ramirez,Small Business,None,2025-08-10,30
2105,Betty Clark,Enterprise,None,2025-11-16,28
2106,Barbara Smith,Consumer,None,2024-04-11,22
2107,Mary White,Consumer,Silver,2024-09-16,30
2108,Daniel Davis,Small Business,None,2025-04-01,18
2109,Thomas Harris,Consumer,Gold,2024-08-02,11
2110,Christopher White,Small Business,None,2024-12-22,26
2111,Wei Ramirez,Consumer,Silver,2024-12-07,6
2112,Joseph Hernandez,Enterprise,None,2024-04-13,20
2113,Betty Hernandez,Consumer,None,2025-10-16,32
2114,Thomas Ramirez,Consumer,None,2024-12-25,32
2115,Lisa Harris,Consumer,None,2024-06-21,11
2116,Amara Martinez,Consumer,Gold,2025-10-19,33
2117,Aisha Garcia,Small Business,None,2025-09-25,26
2118,Jennifer Thompson,Consumer,None,2024-09-26,26
2119,Daniel Gonzalez,Consumer,Platinum,2025-01-29,9
2120,Charles Martin,Enterprise,None,2024-11-27,6
2121,Robert Davis,Enterprise,None,2025-11-14,10
2122,Joseph Clark,Small Business,None,2024-09-08,15
2123,Susan Jones,Consumer,None,2024-10-30,1
2124,Sofia Thomas,Consumer,Platinum,2025-02-28,29
2125,Richard Wilson,Consumer,Silver,2025-06-15,12
2126,Matthew White,Small Business,None,2025-01-07,17
2127,Lisa Lopez,Consumer,None,2024-11-23,16
2128,David Hernandez,Consumer,None,2025-07-05,16
2129,Fatima Thompson,Consumer,Gold,2025-07-02,31
2130,Liam Davis,Enterprise,Gold,2025-10-22,23
2131,Joseph Anderson,Small Business,Silver,2025-08-11,18
2132,Mark Thomas,Enterprise,None,2024-03-07,28
2133,Diego Anderson,Consumer,Silver,2024-12-21,4
2134,John Perez,Enterprise,None,2024-03-07,23
2135,Thomas Lewis,Consumer,Silver,2025-09-04,2
2136,David Gonzalez,Consumer,Silver,2025-11-08,14
2137,Karen Hernandez,Small Business,Silver,2025-08-06,15
2138,Anthony Jones,Enterprise,None,2024-01-07,21
2139,Daniel Jackson,Consumer,Silver,2024-03-13,8
2140,William White,Enterprise,Gold,2024-09-11,13
2141,Barbara Clark,Consumer,Silver,2024-01-31,12
2142,Linda Hernandez,Enterprise,Silver,2024-04-06,6
2143,Matthew Sanchez,Small Business,None,2025-01-25,27
2144,Nancy Garcia,Consumer,Silver,2024-11-14,7
2145,Thomas Thomas,Consumer,None,2024-07-07,6
2146,Daniel Lee,Consumer,None,2024-12-13,6
2147,Thomas Smith,Consumer,None,2025-07-24,4
2148,William Smith,Consumer,None,2024-01-13,34
2149,Mary Sanchez,Enterprise,None,2024-03-12,24
2150,Sofia Thomas,Consumer,None,2025-07-02,12
2151,Elizabeth Martin,Consumer,None,2025-08-10,24
2152,Barbara Taylor,Consumer,None,2025-03-31,10
2153,Aisha Lewis,Enterprise,None,2024-11-15,8
2154,Barbara Jackson,Enterprise,Silver,2024-06-20,34
2155,Liam Jones,Enterprise,Silver,2025-04-10,22
2156,Matthew Sanchez,Small Business,None,2024-04-29,29
2157,Jessica Lopez,Enterprise,Silver,2024-09-02,10
2158,Betty Johnson,Enterprise,Gold,2024-03-01,23
2159,Amara Brown,Small Business,None,2024-04-03,34
2160,Carlos Jackson,Small Business,Silver,2025-02-07,34
2161,Charles Hernandez,Small Business,None,2025-04-03,9
2162,Margaret Gonzalez,Consumer,None,2025-01-21,28
2163,Michael Hernandez,Consumer,Silver,2025-09-16,31
2164,Charles Harris,Small Business,None,2025-06-24,4
2165,Jennifer Martinez,Consumer,None,2025-10-18,12
2166,Mary Johnson,Consumer,Platinum,2025-01-29,20
2167,Patricia Clark,Consumer,None,2025-06-04,28
2168,Lisa Perez,Consumer,Platinum,2024-08-07,3
2169,Joseph Thompson,Small Business,Silver,2024-03-15,21
2170,Yuki Lee,Enterprise,None,2024-02-16,1
2171,Linda Robinson,Enterprise,Silver,2024-01-05,19
2172,Nancy Garcia,Consumer,Gold,2024-08-21,25
2173,Robert Jones,Consumer,Silver,2025-09-05,10
2174,Margaret Perez,Enterprise,Silver,2024-07-28,20
2175,Sarah Wilson,Small Business,None,2025-03-01,1
2176,Richard Clark,Consumer,Silver,2024-09-16,32
2177,Betty Johnson,Small Business,None,2024-05-11,29
2178,Linda Brown,Consumer,Silver,2025-05-15,11
2179,William White,Small Business,Silver,2025-11-28,17
2180,Charles Moore,Small Business,None,2024-10-18,19
2181,Linda Gonzalez,Consumer,Silver,2024-03-29,13
2182,David Taylor,Consumer,None,2025-04-25,3
2183,Robert Clark,Consumer,Silver,2024-07-07,25
2184,John Davis,Consumer,Silver,2025-09-22,28
2185,Mark Martin,Enterprise,Gold,2025-11-09,3
2186,Richard Harris,Consumer,None,2024-11-21,14
2187,Elizabeth Hernandez,Consumer,None,2024-06-28,17
2188,Patricia Gonzalez,Enterprise,Silver,2024-06-05,25
2189,Joseph Garcia,Small Business,None,2024-12-09,13
2190,Mark Williams,Consumer,Silver,2025-09-08,16
2191,Elizabeth Moore,Consumer,None,2024-02-28,21
2192,Carlos Moore,Small Business,Silver,2025-09-25,2
2193,Christopher Lopez,Enterprise,Silver,2024-05-26,3
2194,James Gonzalez,Consumer,None,2025-07-30,1
2195,Yuki Brown,Consumer,Silver,2025-10-05,15
2196,Mary Lee,Consumer,None,2025-08-08,31
2197,Sofia Gonzalez,Small Business,Silver,2024-08-31,29
2198,Daniel Lee,Enterprise,None,2025-05-05,30
2199,Aisha Lewis,Consumer,Silver,2024-08-17,24
2200,Barbara Gonzalez,Consumer,None,2024-06-13,17
2201,Karen Jones,Consumer,Gold,2025-04-15,3
2202,Joseph Gonzalez,Consumer,Platinum,2025-10-03,9
2203,Anthony Lewis,Small Business,None,2025-04-16,27
2204,Matthew Anderson,Consumer,None,2024-12-11,24
2205,Carlos Miller,Small Business,Silver,2024-08-10,16
2206,Sofia Lopez,Small Business,Gold,2025-07-15,30
2207,Lisa Lee,Consumer,Silver,2024-08-06,20
2208,Aisha Lee,Enterprise,Platinum,2024-11-03,29
2209,Sofia Wilson,Consumer,Silver,2024-07-23,4
2210,William Perez,Consumer,Platinum,2025-06-13,25
2211,Mary Thompson,Consumer,None,2025-01-30,14
2212,Yuki Harris,Consumer,Gold,2025-10-18,10
2213,Richard Jones,Consumer,Gold,2024-11-20,27
2214,David Harris,Consumer,Gold,2024-11-19,32
2215,Carlos White,Consumer,None,2025-11-23,3
2216,Mary Smith,Small Business,None,2024-12-05,4
2217,Daniel Miller,Consumer,None,2024-08-06,10
2218,Sofia Robinson,Enterprise,None,2025-08-20,21
2219,Nancy Thompson,Consumer,Gold,2024-10-23,12
2220,William Lewis,Consumer,Silver,2024-06-16,10
2221,Sofia Wilson,Consumer,Silver,2025-07-29,11
2222,Sarah Thompson,Small Business,None,2024-04-26,16
2223,Mark Brown,Small Business,Silver,2024-05-18,3
2224,Priya Garcia,Small Business,Gold,2025-08-23,2
2225,Mark Jackson,Small Business,Platinum,2025-04-03,12
2226,Yuki Lopez,Small Business,None,2024-03-28,22
2227,David Martin,Consumer,None,2025-11-24,20
2228,Richard Lee,Small Business,Platinum,2024-10-26,21
2229,Jennifer Lopez,Consumer,Silver,2024-01-17,32
2230,William Lopez,Consumer,Platinum,2024-07-15,17
2231,Mary Thomas,Consumer,None,2024-06-19,21
2232,Karen Rodriguez,Consumer,None,2025-03-19,29
2233,Sandra Perez,Consumer,None,2024-12-06,6
2234,Sofia Smith,Consumer,Gold,2024-11-05,2
2235,Matthew Gonzalez,Consumer,None,2025-11-19,3
2236,Lisa Sanchez,Consumer,None,2025-03-10,33
2237,Daniel White,Consumer,None,2025-07-19,17
2238,Jennifer Robinson,Consumer,Silver,2025-11-18,29
2239,Christopher Ramirez,Consumer,None,2024-04-26,33
2240,Michael Davis,Consumer,None,2024-06-30,5
2241,Jessica Harris,Consumer,None,2024-03-18,6
2242,Nancy Ramirez,Consumer,Platinum,2024-06-08,5
2243,Sandra Lee,Consumer,None,2025-11-11,22
2244,David Miller,Consumer,Platinum,2024-07-09,6
2245,James Wilson,Consumer,None,2024-08-03,15
2246,Christopher Lee,Consumer,None,2024-07-16,34
2247,Wei Martin,Consumer,Silver,2025-04-25,12
2248,Patricia Anderson,Consumer,None,2025-06-03,12
2249,Richard Rodriguez,Consumer,None,2025-07-09,10
2250,Linda Thompson,Consumer,None,2024-07-11,5
2251,Joseph Garcia,Small Business,None,2025-10-12,26
2252,Anthony Taylor,Consumer,Gold,2024-08-11,19
2253,Jessica Taylor,Small Business,Silver,2025-11-01,1
2254,Charles Harris,Consumer,Silver,2024-03-07,11
2255,Patricia Martin,Small Business,Gold,2024-03-22,28
2256,Mark Smith,Consumer,Gold,2024-11-22,6
2257,Lisa Thompson,Consumer,Gold,2025-08-05,5
2258,Mark Lopez,Consumer,Gold,2025-01-14,31
2259,Christopher Moore,Consumer,None,2024-08-21,13
2260,Daniel Wilson,Consumer,Gold,2025-04-17,30
2261,Betty Anderson,Consumer,Silver,2025-04-08,30
2262,Matthew Wilson,Small Business,None,2024-05-22,2
2263,Elizabeth Gonzalez,Consumer,Gold,2024-01-15,24
2264,Barbara Jones,Consumer,None,2024-08-10,12
2265,Elizabeth Rodriguez,Consumer,None,2024-07-21,22
2266,Karen Clark,Consumer,Silver,2024-08-21,18
2267,Wei Wilson,Consumer,Silver,2024-06-12,28
2268,Daniel Brown,Small Business,Silver,2024-11-27,5
2269,Elizabeth Davis,Small Business,None,2025-05-21,34
2270,James Martinez,Consumer,Silver,2024-12-12,11
2271,Margaret Martin,Consumer,None,2025-09-05,8
2272,Lisa Sanchez,Consumer,Silver,2025-01-13,9
2273,Mary Anderson,Consumer,Platinum,2025-03-03,24
2274,Joseph Robinson,Enterprise,Platinum,2025-10-11,21
2275,Sarah Moore,Small Business,Silver,2025-08-14,22
2276,David Hernandez,Consumer,Gold,2025-08-30,15
2277,Jessica Thomas,Consumer,Gold,2024-01-20,31
2278,Matthew Harris,Consumer,Silver,2025-09-30,10
2279,Sandra Martin,Consumer,Gold,2024-03-09,18
2280,Sarah Thompson,Small Business,None,2025-01-07,10
2281,Jessica Davis,Consumer,Silver,2024-12-01,1
2282,Diego Jones,Consumer,None,2024-11-23,18
2283,Aisha Miller,Consumer,None,2025-09-03,13
2284,Patricia White,Small Business,None,2025-06-20,13
2285,Matthew Wilson,Consumer,None,2024-11-01,1
2286,Mary Smith,Consumer,Gold,2024-03-21,27
2287,Elizabeth Anderson,Consumer,None,2025-07-22,25
2288,Christopher Brown,Consumer,Silver,2025-04-11,18
2289,Sandra Martinez,Consumer,Platinum,2025-08-23,11
2290,Linda Johnson,Consumer,None,2025-07-19,21
2291,Matthew Moore,Consumer,None,2025-10-05,2
2292,Barbara Hernandez,Consumer,Silver,2025-10-21,3
2293,Yuki Johnson,Small Business,Silver,2024-02-27,33
2294,Wei Williams,Consumer,Silver,2024-05-23,5
2295,Jessica Williams,Consumer,None,2024-12-31,24
2296,John Thomas,Consumer,None,2025-07-12,26
2297,Betty Thompson,Small Business,Gold,2025-07-15,10
2298,Mark Garcia,Consumer,None,2024-09-24,8
2299,Diego Smith,Small Business,None,2025-10-20,4
2300,Robert Johnson,Enterprise,Platinum,2024-08-26,15
2301,David Taylor,Consumer,Silver,2024-11-26,21
2302,Betty Smith,Consumer,Silver,2024-10-23,33
2303,Anthony Moore,Consumer,None,2024-02-11,5
2304,Joseph Jackson,Consumer,None,2024-01-08,32
2305,Lisa Taylor,Consumer,Silver,2025-02-10,11
2306,Sofia Martinez,Consumer,None,2025-07-23,18
2307,Richard Harris,Consumer,Gold,2024-12-08,17
2308,Betty Brown,Consumer,Silver,2025-04-07,19
2309,Fatima Harris,Consumer,None,2024-07-28,26
2310,Michael White,Small Business,Silver,2024-07-23,14
2311,Karen Clark,Small Business,None,2025-08-30,14
2312,Patricia Lee,Small Business,Gold,2025-08-03,15
2313,Susan Taylor,Consumer,Gold,2024-11-13,2
2314,Nancy Miller,Small Business,Silver,2025-02-01,32
2315,Betty Martin,Consumer,Silver,2025-05-18,11
2316,Jessica Williams,Small Business,Silver,2024-01-01,7
2317,James Rodriguez,Consumer,Silver,2024-11-06,1
2318,William Brown,Consumer,None,2025-01-11,4
2319,Margaret White,Consumer,Silver,2024-03-18,24
2320,Karen Harris,Consumer,None,2024-05-02,3
2321,Susan Brown,Consumer,None,2025-05-02,2
2322,Jessica Anderson,Consumer,Silver,2024-10-03,18
2323,John White,Consumer,Silver,2024-08-08,10
2324,Mary Johnson,Small Business,None,2025-03-18,32
2325,James Jackson,Consumer,Gold,2025-11-03,3
2326,Sarah Thompson,Consumer,None,2025-05-05,19
2327,Sarah Ramirez,Small Business,Gold,2024-08-28,13
2328,Robert Ramirez,Enterprise,Silver,2025-07-26,28
2329,Joseph Thompson,Consumer,Silver,2024-10-20,4
2330,Sandra Clark,Consumer,Silver,2025-07-11,31
2331,Lisa White,Small Business,None,2024-11-24,10
2332,Barbara Jackson,Consumer,None,2025-01-16,26
2333,Charles Jones,Consumer,None,2025-11-22,32
2334,Margaret Williams,Consumer,None,2024-05-20,17
2335,Sandra Anderson,Consumer,Gold,2024-02-13,11
2336,Elizabeth Martin,Consumer,Silver,2025-07-07,22
2337,Yuki Jones,Consumer,None,2025-02-09,14
2338,Linda Taylor,Consumer,None,2025-06-16,3
2339,Diego Perez,Small Business,Gold,2024-08-20,11
2340,Wei Brown,Consumer,None,2025-01-17,21
2341,Betty Davis,Small Business,Platinum,2025-02-21,23
2342,Joseph Lee,Small Business,Gold,2024-06-08,30
2343,Richard Thompson,Small Business,Silver,2025-05-31,1
2344,John Thompson,Small Business,None,2024-09-04,20
2345,Susan Moore,Consumer,None,2024-07-14,7
2346,Linda Miller,Consumer,None,2025-11-27,12
2347,Linda Wilson,Consumer,Silver,2025-11-08,23
2348,Karen Hernandez,Consumer,None,2025-01-18,25
2349,Amara Robinson,Consumer,None,2025-10-12,31
2350,Wei Johnson,Consumer,None,2024-11-23,32
2351,Priya Ramirez,Small Business,None,2025-07-05,25
2352,Amara Martin,Enterprise,None,2025-05-17,23
2353,Wei Harris,Consumer,None,2025-05-01,6
2354,Jessica White,Consumer,None,2025-04-10,7
2355,Liam Thomas,Consumer,Gold,2024-11-26,3
2356,Mark Miller,Consumer,None,2024-04-07,27
2357,Mary Robinson,Consumer,None,2025-03-31,33
2358,Sarah Thompson,Small Business,None,2025-07-02,25
2359,Amara Brown,Consumer,Silver,2025-05-17,34
2360,William Johnson,Consumer,None,2025-09-07,19
2361,Elizabeth Clark,Consumer,None,2024-07-22,5
2362,Matthew Harris,Consumer,None,2025-01-20,12
2363,Nancy Ramirez,Small Business,Gold,2024-08-22,32
2364,Linda Brown,Consumer,Platinum,2024-05-22,11
2365,Liam Jackson,Consumer,Gold,2025-03-24,2
2366,Margaret Smith,Consumer,None,2025-01-12,34
2367,Priya Johnson,Consumer,None,2025-03-22,18
2368,John Williams,Consumer,None,2025-11-11,17
2369,Jessica Robinson,Consumer,None,2024-05-03,9
2370,Barbara Perez,Small Business,Silver,2025-04-01,13
2371,Diego Rodriguez,Enterprise,Silver,2024-03-09,31
2372,Amara Wilson,Consumer,None,2025-07-27,8
2373,Karen Jones,Consumer,Silver,2024-01-12,26
2374,James Brown,Consumer,Silver,2025-11-12,34
2375,Karen Lewis,Enterprise,Gold,2024-11-23,9
2376,Susan Miller,Consumer,None,2025-05-04,31
2377,Matthew Moore,Small Business,Gold,2024-05-29,5
2378,Elizabeth Ramirez,Consumer,Platinum,2025-05-04,5
2379,Yuki Garcia,Small Business,Gold,2025-10-03,16
2380,Lisa Davis,Consumer,None,2025-02-20,17
2381,Christopher Harris,Consumer,Silver,2024-01-29,26
2382,Lisa Gonzalez,Small Business,None,2025-09-12,29
2383,David Thomas,Consumer,Gold,2025-02-20,33
2384,William Davis,Consumer,None,2024-10-21,34
2385,Liam Smith,Consumer,Silver,2024-03-08,27
2386,Elizabeth Harris,Consumer,None,2025-01-13,3
2387,Nancy Martinez,Small Business,Silver,2024-11-11,21
2388,Wei Gonzalez,Consumer,Silver,2025-04-25,9
2389,Nancy Moore,Consumer,None,2025-09-23,34
2390,Sarah Robinson,Consumer,None,2024-10-22,18
2391,Christopher Robinson,Consumer,Platinum,2025-08-02,16
2392,Richard Clark,Small Business,None,2025-06-14,22
2393,Liam Wilson,Small Business,None,2025-09-19,13
2394,Charles Miller,Consumer,None,2025-07-09,24
2395,Sandra Jackson,Consumer,Silver,2024-06-26,34
2396,Charles Lee,Consumer,Silver,2024-07-29,16
2397,Nancy Garcia,Consumer,Silver,2025-01-18,32
2398,Sarah Robinson,Consumer,None,2025-07-04,30
2399,John Rodriguez,Small Business,Platinum,2025-01-20,8
2400,James Williams,Enterprise,Silver,2024-09-17,13
2401,Diego Jackson,Consumer,None,2025-06-07,18
2402,Patricia Wilson,Consumer,None,2025-09-01,32
2403,Christopher Brown,Consumer,Gold,2024-07-04,9
2404,Patricia Johnson,Consumer,Silver,2024-10-11,5
2405,David Sanchez,Consumer,Gold,2025-03-09,7
2406,Yuki Johnson,Consumer,Silver,2024-04-24,1
2407,Sarah Martinez,Consumer,Silver,2024-09-03,28
2408,Yuki Harris,Consumer,None,2025-07-19,18
2409,Mary Moore,Consumer,Platinum,2024-08-13,21
2410,Matthew Miller,Consumer,Silver,2024-06-13,2
2411,Sarah Sanchez,Consumer,Gold,2024-05-07,32
2412,Joseph Davis,Consumer,None,2025-09-16,30
2413,Joseph Rodriguez,Consumer,None,2024-01-04,7
2414,Amara Ramirez,Consumer,None,2025-04-01,25
2415,Jennifer Wilson,Consumer,Gold,2025-03-29,29
2416,Sofia Harris,Consumer,None,2024-01-24,25
2417,Wei Wilson,Consumer,Silver,2024-12-16,34
2418,Sofia Gonzalez,Consumer,None,2025-09-13,29
2419,John Martin,Small Business,None,2024-06-21,25
2420,Christopher Lopez,Consumer,None,2024-10-07,26
2421,Joseph Gonzalez,Small Business,Silver,2024-01-25,31
2422,John Anderson,Consumer,None,2025-02-02,2
2423,Mary Thomas,Enterprise,None,2025-04-01,28
2424,Thomas Lopez,Consumer,Platinum,2024-10-02,15
2425,Priya Garcia,Small Business,Silver,2024-08-12,11
2426,Liam Taylor,Enterprise,None,2024-02-07,13
2427,Joseph Williams,Consumer,Silver,2024-04-04,11
2428,Thomas Williams,Consumer,None,2024-09-18,34
2429,Margaret Rodriguez,Consumer,None,2024-08-22,12
2430,John Davis,Consumer,Silver,2025-09-27,6
2431,Barbara Martinez,Small Business,None,2025-03-09,31
2432,Richard Martin,Small Business,None,2024-03-09,5
2433,Barbara Moore,Consumer,None,2025-04-18,8
2434,Barbara Jones,Small Business,None,2024-09-08,12
2435,William Harris,Small Business,Silver,2025-06-09,18
2436,Patricia Gonzalez,Consumer,None,2024-06-20,9
2437,David Davis,Small Business,Silver,2025-08-10,24
2438,Sandra Garcia,Consumer,Silver,2024-09-11,8
2439,Robert Williams,Consumer,Silver,2024-05-19,25
2440,Wei Perez,Consumer,None,2025-07-17,26
2441,Carlos Anderson,Small Business,Silver,2024-12-28,34
2442,Betty Harris,Enterprise,None,2025-06-20,17
2443,Wei Jones,Consumer,Platinum,2024-07-30,3
2444,Karen Brown,Consumer,None,2025-01-26,27
2445,Christopher Thomas,Consumer,Gold,2024-01-17,13
2446,Elizabeth Anderson,Small Business,None,2025-10-26,9
2447,Elizabeth Smith,Consumer,None,2025-03-25,15
2448,Sandra Lopez,Consumer,Platinum,2025-04-19,14
2449,Jessica Jones,Consumer,None,2024-10-29,7
2450,Matthew Lewis,Consumer,None,2024-03-20,28
2451,Fatima Moore,Enterprise,Gold,2024-02-11,31
2452,Priya Williams,Consumer,Gold,2024-12-05,23
2453,William Smith,Small Business,Silver,2024-05-29,7
2454,Patricia Smith,Consumer,None,2024-08-11,33
2455,Mark Gonzalez,Consumer,Silver,2025-09-19,22
2456,Charles Lopez,Consumer,Gold,2025-06-13,4
2457,Wei Wilson,Small Business,Silver,2024-02-07,33
2458,Yuki Taylor,Enterprise,None,2024-06-06,5
2459,Mark White,Consumer,Gold,2024-05-27,18
2460,Jennifer Martin,Consumer,None,2024-10-09,25
2461,Karen Smith,Consumer,None,2024-07-18,9
2462,Elizabeth Wilson,Consumer,None,2024-08-03,17
2463,Robert Rodriguez,Consumer,Gold,2024-03-08,31
2464,William Robinson,Consumer,Silver,2024-04-26,32
2465,Nancy Martin,Enterprise,None,2025-04-25,24
2466,Diego Moore,Small Business,Silver,2025-10-08,22
2467,Amara Taylor,Small Business,None,2025-08-31,18
2468,Mary Wilson,Consumer,Silver,2024-10-05,31
2469,Wei White,Enterprise,None,2024-02-22,26
2470,Thomas Brown,Consumer,Gold,2025-07-22,10
2471,Jessica Anderson,Small Business,Silver,2024-04-10,10
2472,Anthony White,Consumer,None,2025-03-05,26
2473,Jessica Garcia,Consumer,None,2025-11-09,31
2474,Patricia Wilson,Consumer,Silver,2025-03-18,26
2475,Mary Hernandez,Consumer,Silver,2024-05-01,24
2476,Wei Robinson,Consumer,None,2025-08-25,26
2477,Jessica Martinez,Small Business,None,2025-09-17,16
2478,Liam Hernandez,Consumer,None,2024-03-25,25
2479,James Jones,Small Business,Platinum,2025-05-19,28
2480,Elizabeth Johnson,Consumer,None,2025-04-27,1
2481,Lisa Perez,Consumer,None,2025-11-13,23
2482,Karen Hernandez,Enterprise,None,2024-02-09,7
2483,Robert Martin,Small Business,Gold,2024-07-15,1
2484,Wei Brown,Consumer,Gold,2025-08-30,18
2485,John Clark,Consumer,Silver,2024-05-21,19
2486,Thomas Garcia,Consumer,None,2024-04-08,33
2487,Charles Johnson,Small Business,Silver,2024-12-12,26
2488,Mark Lopez,Consumer,Silver,2024-11-09,33
2489,Betty Wilson,Small Business,None,2024-11-12,16
2490,Sandra Jones,Consumer,Silver,2024-02-07,10
2491,Linda Jones,Consumer,Silver,2025-04-04,7
2492,Charles Harris,Consumer,Silver,2024-11-23,22
